Iter   f          |gradf|    alpha     
-------------------------------------
1      9.49e+04   1.13e+03   2.50e-01  
2      7.73e+04   1.15e+03   1.25e-01  
3      2.96e+03   1.97e+02   1.25e-01  
4      6.55e+02   6.30e+01   2.50e-01  
5      2.41e+02   5.81e+01   1.25e-01  
6      3.11e+01   2.39e+01   5.00e-01  
7      -6.23e+00  4.46e+01   1.25e-01  
8      -1.05e+02  1.12e+01   1.25e-01  
9      -1.13e+02  4.72e+00   5.00e-01  
10     -1.15e+02  9.33e+00   1.25e-01  
11     -1.19e+02  2.54e+00   2.50e-01  
12     -1.19e+02  3.32e+00   1.25e-01  
13     -1.20e+02  1.10e+00   2.50e-01  
14     -1.20e+02  1.26e+00   1.25e-01  
15     -1.20e+02  5.59e-01   5.00e-01  
16     -1.20e+02  1.09e+00   1.25e-01  
17     -1.20e+02  3.15e-01   2.50e-01  
18     -1.20e+02  4.03e-01   1.25e-01  
19     -1.20e+02  1.47e-01   2.50e-01  
20     -1.20e+02  1.60e-01   2.50e-01  
21     -1.20e+02  2.12e-01   1.25e-01  
22     -1.20e+02  7.20e-02   2.50e-01  
23     -1.20e+02  8.28e-02   1.25e-01  
24     -1.20e+02  3.76e-02   5.00e-01  
25     -1.20e+02  7.29e-02   1.25e-01  
26     -1.20e+02  2.19e-02   2.50e-01  
27     -1.20e+02  2.77e-02   1.25e-01  
28     -1.20e+02  1.05e-02   2.50e-01  
29     -1.20e+02  1.13e-02   2.50e-01  
30     -1.20e+02  1.48e-02   1.25e-01  
31     -1.20e+02  5.24e-03   2.50e-01  
32     -1.20e+02  5.91e-03   2.50e-01  
33     -1.20e+02  7.98e-03   1.25e-01  
34     -1.20e+02  2.64e-03   2.50e-01  
35     -1.20e+02  3.13e-03   1.25e-01  
36     -1.20e+02  1.37e-03   5.00e-01  
37     -1.20e+02  2.82e-03   1.25e-01  
38     -1.20e+02  8.38e-04   2.50e-01  
39     -1.20e+02  1.08e-03   1.25e-01  
40     -1.20e+02  4.01e-04   2.50e-01  
41     -1.20e+02  4.40e-04   2.50e-01  
42     -1.20e+02  5.84e-04   1.25e-01  
43     -1.20e+02  2.03e-04   2.50e-01  
44     -1.20e+02  2.33e-04   2.50e-01  
45     -1.20e+02  3.18e-04   1.25e-01  
46     -1.20e+02  1.04e-04   2.50e-01  
47     -1.20e+02  1.25e-04   1.25e-01  
48     -1.20e+02  5.35e-05   5.00e-01  
49     -1.20e+02  1.14e-04   1.25e-01  
50     -1.20e+02  3.36e-05   2.50e-01  
51     -1.20e+02  4.37e-05   1.25e-01  
52     -1.20e+02  1.60e-05   2.50e-01  
53     -1.20e+02  1.78e-05   2.50e-01  
54     -1.20e+02  2.38e-05   1.25e-01  
Terminated as iteration=55 as |gradf|=8.17e-06 < threshold=1.13e-05.
Optimized objective function value: -1.20e+02; |gradf|: 8.17e-06. Computing time: 0.239 s.
