Iter   f          |gradf|    alpha     
133    3.97e+01   1.28e+02   1.00e+00  
134    3.89e+01   1.26e+02   1.00e+00  
135    3.82e+01   1.25e+02   1.00e+00  
136    3.74e+01   1.23e+02   1.00e+00  
137    3.67e+01   1.22e+02   1.00e+00  
138    3.59e+01   1.20e+02   1.00e+00  
139    3.52e+01   1.18e+02   1.00e+00  
140    3.45e+01   1.16e+02   1.00e+00  
141    3.39e+01   1.15e+02   1.00e+00  
142    3.32e+01   1.13e+02   1.00e+00  
143    3.25e+01   1.11e+02   1.00e+00  
144    3.19e+01   1.10e+02   1.00e+00  
145    3.13e+01   1.09e+02   1.00e+00  
146    3.07e+01   1.07e+02   1.00e+00  
147    3.01e+01   1.06e+02   1.00e+00  
148    2.95e+01   1.06e+02   1.00e+00  
149    2.90e+01   1.05e+02   1.00e+00  
150    2.84e+01   1.04e+02   1.00e+00  
151    2.79e+01   1.04e+02   1.00e+00  
152    2.73e+01   1.03e+02   1.00e+00  
153    2.68e+01   1.03e+02   1.00e+00  
154    2.63e+01   1.03e+02   1.00e+00  
155    2.58e+01   1.03e+02   1.00e+00  
156    2.53e+01   1.03e+02   1.00e+00  
157    2.49e+01   1.02e+02   1.00e+00  
158    2.44e+01   1.02e+02   1.00e+00  
159    2.39e+01   1.02e+02   1.00e+00  
160    2.35e+01   1.01e+02   1.00e+00  
161    2.31e+01   1.01e+02   1.00e+00  
162    2.26e+01   1.00e+02   1.00e+00  
163    2.22e+01   9.97e+01   1.00e+00  
164    2.18e+01   9.90e+01   1.00e+00  
165    2.14e+01   9.82e+01   1.00e+00  
166    2.10e+01   9.73e+01   1.00e+00  
167    2.06e+01   9.63e+01   1.00e+00  
168    2.02e+01   9.53e+01   1.00e+00  
169    1.99e+01   9.43e+01   1.00e+00  
170    1.95e+01   9.33e+01   1.00e+00  
171    1.91e+01   9.23e+01   1.00e+00  
172    1.88e+01   9.13e+01   1.00e+00  
173    1.84e+01   9.04e+01   1.00e+00  
174    1.81e+01   8.95e+01   1.00e+00  
175    1.78e+01   8.87e+01   1.00e+00  
176    1.74e+01   8.79e+01   1.00e+00  
177    1.71e+01   8.73e+01   1.00e+00  
178    1.68e+01   8.67e+01   1.00e+00  
179    1.65e+01   8.63e+01   1.00e+00  
180    1.62e+01   8.59e+01   1.00e+00  
181    1.59e+01   8.56e+01   1.00e+00  
182    1.56e+01   8.54e+01   1.00e+00  
183    1.53e+01   8.52e+01   1.00e+00  
184    1.50e+01   8.51e+01   1.00e+00  
185    1.48e+01   8.51e+01   1.00e+00  
186    1.45e+01   8.50e+01   1.00e+00  
187    1.42e+01   8.50e+01   1.00e+00  
188    1.40e+01   8.49e+01   1.00e+00  
189    1.37e+01   8.48e+01   1.00e+00  
190    1.34e+01   8.47e+01   1.00e+00  
191    1.32e+01   8.45e+01   1.00e+00  
192    1.29e+01   8.43e+01   1.00e+00  
193    1.27e+01   8.40e+01   1.00e+00  
194    1.25e+01   8.37e+01   1.00e+00  
195    1.22e+01   8.32e+01   1.00e+00  
