Iter   f          |gradf|    alpha     
-------------------------------------
1      8.96e+06   2.81e+05   1.00e+00  
2      3.07e+05   1.19e+04   1.00e+00  
3      1.63e+05   7.48e+03   1.00e+00  
4      4.29e+04   3.70e+03   1.00e+00  
5      3.69e+04   5.70e+03   1.00e+00  
6      2.04e+04   1.94e+03   1.00e+00  
7      1.50e+04   1.21e+03   1.00e+00  
8      9.81e+03   1.21e+03   1.00e+00  
9      5.54e+03   8.72e+02   1.00e+00  
10     3.76e+03   1.28e+03   1.00e+00  
11     2.50e+03   8.65e+02   1.00e+00  
12     1.91e+03   3.93e+02   1.00e+00  
13     1.52e+03   3.03e+02   1.00e+00  
14     1.05e+03   3.37e+02   1.00e+00  
15     8.94e+02   7.42e+02   1.00e+00  
16     5.52e+02   2.08e+02   1.00e+00  
17     4.72e+02   1.47e+02   1.00e+00  
18     3.73e+02   1.64e+02   1.00e+00  
19     3.05e+02   2.91e+02   1.00e+00  
20     2.35e+02   1.15e+02   1.00e+00  
21     2.07e+02   8.38e+01   1.00e+00  
22     1.79e+02   1.04e+02   1.00e+00  
23     1.53e+02   1.65e+02   1.00e+00  
24     1.25e+02   8.81e+01   1.00e+00  
25     1.04e+02   6.96e+01   1.00e+00  
26     8.96e+01   8.17e+01   1.00e+00  
27     7.35e+01   1.18e+02   1.00e+00  
28     6.03e+01   5.91e+01   1.00e+00  
29     5.40e+01   4.67e+01   1.00e+00  
30     4.69e+01   4.95e+01   1.00e+00  
31     4.16e+01   9.83e+01   1.00e+00  
32     3.46e+01   4.07e+01   1.00e+00  
33     3.13e+01   3.15e+01   1.00e+00  
34     2.79e+01   3.67e+01   1.00e+00  
35     2.27e+01   4.72e+01   1.00e+00  
36     2.07e+01   7.68e+01   1.00e+00  
37     1.61e+01   2.59e+01   1.00e+00  
38     1.44e+01   2.46e+01   1.00e+00  
39     1.20e+01   3.03e+01   1.00e+00  
40     9.86e+00   6.07e+01   1.00e+00  
41     7.08e+00   2.25e+01   1.00e+00  
42     6.04e+00   1.62e+01   1.00e+00  
43     4.95e+00   1.92e+01   1.00e+00  
44     4.06e+00   3.27e+01   1.00e+00  
45     3.01e+00   1.72e+01   1.00e+00  
46     2.21e+00   1.31e+01   1.00e+00  
47     1.61e+00   1.67e+01   1.00e+00  
48     9.28e-01   2.35e+01   1.00e+00  
49     2.70e-01   1.31e+01   1.00e+00  
50     -2.23e-01  1.12e+01   1.00e+00  
51     -5.91e-01  1.36e+01   1.00e+00  
52     -1.04e+00  1.47e+01   1.00e+00  
53     -1.40e+00  1.10e+01   1.00e+00  
54     -1.74e+00  1.01e+01   1.00e+00  
55     -2.04e+00  1.13e+01   1.00e+00  
56     -2.36e+00  1.67e+01   1.00e+00  
57     -2.66e+00  8.60e+00   1.00e+00  
58     -2.79e+00  7.04e+00   1.00e+00  
59     -2.97e+00  7.89e+00   1.00e+00  
60     -3.09e+00  1.38e+01   1.00e+00  
61     -3.24e+00  6.15e+00   1.00e+00  
62     -3.33e+00  4.87e+00   1.00e+00  
63     -3.39e+00  5.32e+00   1.00e+00  
64     -3.48e+00  9.76e+00   1.00e+00  
65     -3.56e+00  4.18e+00   1.00e+00  
66     -3.58e+00  2.75e+00   1.00e+00  
67     -3.62e+00  3.06e+00   1.00e+00  
68     -3.64e+00  6.03e+00   1.00e+00  
69     -3.66e+00  2.91e+00   1.00e+00  
70     -3.69e+00  2.12e+00   1.00e+00  
71     -3.70e+00  2.34e+00   1.00e+00  
72     -3.72e+00  3.85e+00   1.00e+00  
73     -3.73e+00  2.81e+00   1.00e+00  
74     -3.74e+00  1.38e+00   1.00e+00  
75     -3.75e+00  1.43e+00   1.00e+00  
76     -3.75e+00  1.85e+00   1.00e+00  
77     -3.76e+00  3.77e+00   1.00e+00  
78     -3.77e+00  1.25e+00   1.00e+00  
79     -3.77e+00  1.07e+00   1.00e+00  
80     -3.78e+00  1.27e+00   1.00e+00  
81     -3.78e+00  2.15e+00   1.00e+00  
82     -3.79e+00  1.06e+00   1.00e+00  
83     -3.79e+00  7.81e-01   1.00e+00  
84     -3.79e+00  1.10e+00   1.00e+00  
85     -3.79e+00  1.39e+00   1.00e+00  
86     -3.80e+00  8.28e-01   1.00e+00  
87     -3.80e+00  6.55e-01   1.00e+00  
88     -3.80e+00  7.60e-01   1.00e+00  
89     -3.80e+00  6.65e-01   1.00e+00  
90     -3.80e+00  1.38e+00   1.00e+00  
91     -3.80e+00  5.66e-01   1.00e+00  
92     -3.80e+00  4.03e-01   1.00e+00  
93     -3.80e+00  4.56e-01   1.00e+00  
94     -3.81e+00  9.54e-01   1.00e+00  
95     -3.81e+00  4.47e-01   1.00e+00  
96     -3.81e+00  3.43e-01   1.00e+00  
97     -3.81e+00  4.53e-01   1.00e+00  
98     -3.81e+00  7.19e-01   1.00e+00  
99     -3.81e+00  3.41e-01   1.00e+00  
100    -3.81e+00  2.59e-01   1.00e+00  
101    -3.81e+00  2.84e-01   1.00e+00  
102    -3.81e+00  6.43e-01   1.00e+00  
103    -3.81e+00  2.67e-01   1.00e+00  
104    -3.81e+00  1.97e-01   1.00e+00  
105    -3.81e+00  2.58e-01   1.00e+00  
106    -3.81e+00  5.21e-01   1.00e+00  
107    -3.81e+00  2.68e-01   1.00e+00  
108    -3.81e+00  2.16e-01   1.00e+00  
109    -3.81e+00  2.57e-01   1.00e+00  
110    -3.81e+00  3.14e-01   5.00e-01  
111    -3.81e+00  7.54e-01   1.00e+00  
112    -3.81e+00  2.66e-01   1.00e+00  
113    -3.81e+00  2.13e-01   1.00e+00  
114    -3.81e+00  2.48e-01   1.00e+00  
115    -3.81e+00  3.03e-01   5.00e-01  
116    -3.81e+00  2.87e-01   1.00e+00  
117    -3.81e+00  1.43e-01   1.00e+00  
118    -3.81e+00  1.62e-01   1.00e+00  
119    -3.81e+00  2.03e-01   1.00e+00  
120    -3.81e+00  4.82e-01   1.00e+00  
121    -3.81e+00  1.53e-01   1.00e+00  
122    -3.81e+00  1.16e-01   1.00e+00  
123    -3.81e+00  1.38e-01   1.00e+00  
124    -3.81e+00  1.53e-01   1.00e+00  
125    -3.81e+00  2.47e-01   1.00e+00  
126    -3.81e+00  6.66e-02   1.00e+00  
127    -3.81e+00  6.29e-02   1.00e+00  
128    -3.81e+00  8.67e-02   1.00e+00  
129    -3.81e+00  1.60e-01   1.00e+00  
130    -3.81e+00  7.69e-02   1.00e+00  
131    -3.81e+00  5.69e-02   1.00e+00  
132    -3.81e+00  6.79e-02   1.00e+00  
133    -3.81e+00  1.10e-01   1.00e+00  
134    -3.81e+00  5.78e-02   1.00e+00  
