Iter   f          |gradf|    alpha     
-------------------------------------
1      8.96e+06   1.11e+05   1.95e-03  
2      2.92e+06   6.88e+04   9.79e-04  
3      2.83e+05   1.32e+04   1.11e-03  
4      1.49e+05   6.79e+03   1.56e-03  
5      9.00e+04   4.59e+03   2.55e-03  
6      4.79e+04   2.78e+03   3.99e-03  
7      2.48e+04   1.71e+03   6.00e-03  
8      1.58e+04   2.56e+03   1.54e-03  
9      1.18e+04   1.28e+03   1.24e-03  
10     1.04e+04   8.39e+02   1.67e-03  
11     9.31e+03   7.64e+02   3.09e-03  
12     7.68e+03   6.90e+02   5.57e-03  
13     6.03e+03   1.10e+03   1.73e-03  
14     5.33e+03   8.33e+02   1.14e-03  
15     4.84e+03   4.73e+02   1.42e-03  
16     4.53e+03   4.46e+02   2.73e-03  
17     4.02e+03   4.12e+02   5.19e-03  
18     3.24e+03   4.15e+02   4.57e-03  
19     3.01e+03   8.47e+02   1.37e-03  
20     2.60e+03   4.07e+02   1.13e-03  
21     2.46e+03   2.93e+02   1.67e-03  
22     2.32e+03   2.81e+02   3.24e-03  
23     2.08e+03   2.64e+02   6.18e-03  
24     1.71e+03   3.27e+02   2.61e-03  
25     1.63e+03   4.29e+02   1.66e-03  
26     1.51e+03   3.17e+02   1.26e-03  
27     1.43e+03   2.12e+02   1.61e-03  
28     1.36e+03   2.00e+02   2.97e-03  
29     1.25e+03   1.99e+02   5.51e-03  
30     1.12e+03   3.54e+02   1.71e-03  
31     1.04e+03   2.70e+02   1.16e-03  
32     9.90e+02   1.63e+02   1.46e-03  
33     9.53e+02   1.56e+02   2.80e-03  
34     8.87e+02   1.51e+02   5.40e-03  
35     7.80e+02   1.79e+02   2.36e-03  
36     7.43e+02   2.04e+02   2.31e-03  
37     7.13e+02   2.39e+02   1.46e-03  
38     6.73e+02   1.53e+02   1.38e-03  
39     6.49e+02   1.25e+02   2.08e-03  
40     6.19e+02   1.22e+02   3.78e-03  
41     5.74e+02   1.48e+02   3.07e-03  
42     5.53e+02   2.29e+02   1.89e-03  
43     5.27e+02   2.05e+02   9.76e-04  
44     5.01e+02   1.01e+02   1.24e-03  
45     4.89e+02   9.94e+01   2.45e-03  
46     4.65e+02   9.60e+01   4.82e-03  
47     4.22e+02   9.00e+01   9.31e-03  
48     3.53e+02   9.64e+01   4.25e-03  
49     3.42e+02   1.93e+02   1.22e-03  
50     3.20e+02   8.26e+01   1.18e-03  
51     3.13e+02   7.29e+01   2.07e-03  
52     3.02e+02   7.12e+01   4.05e-03  
53     2.82e+02   7.06e+01   7.76e-03  
54     2.58e+02   1.51e+02   1.23e-03  
55     2.44e+02   6.82e+01   1.21e-03  
56     2.39e+02   6.03e+01   2.10e-03  
57     2.32e+02   5.91e+01   4.11e-03  
58     2.18e+02   5.98e+01   7.83e-03  
59     2.04e+02   1.50e+02   1.96e-03  
60     1.98e+02   1.42e+02   5.56e-04  
61     1.89e+02   7.79e+01   8.44e-04  
62     1.86e+02   5.09e+01   1.27e-03  
63     1.82e+02   4.95e+01   2.48e-03  
64     1.76e+02   4.84e+01   4.88e-03  
65     1.65e+02   4.82e+01   9.39e-03  
66     1.53e+02   1.27e+02   1.29e-03  
67     1.44e+02   5.37e+01   1.11e-03  
68     1.42e+02   4.15e+01   1.73e-03  
69     1.39e+02   4.08e+01   3.41e-03  
70     1.34e+02   4.00e+01   6.67e-03  
71     1.24e+02   4.98e+01   3.01e-03  
72     1.21e+02   7.52e+01   2.04e-03  
73     1.19e+02   7.67e+01   9.06e-04  
74     1.15e+02   3.63e+01   1.17e-03  
75     1.14e+02   3.54e+01   2.29e-03  
76     1.11e+02   3.48e+01   4.53e-03  
77     1.06e+02   3.39e+01   8.88e-03  
78     9.67e+01   5.02e+01   1.93e-03  
79     9.47e+01   4.77e+01   1.59e-03  
80     9.28e+01   3.72e+01   1.72e-03  
81     9.10e+01   3.37e+01   2.48e-03  
82     8.89e+01   3.69e+01   3.72e-03  
83     8.72e+01   6.58e+01   1.27e-03  
84     8.45e+01   3.28e+01   1.24e-03  
85     8.34e+01   2.88e+01   2.13e-03  
86     8.16e+01   2.84e+01   4.15e-03  
87     7.85e+01   3.03e+01   7.82e-03  
88     7.66e+01   9.21e+01   2.02e-03  
89     7.54e+01   9.33e+01   2.92e-04  
90     7.32e+01   6.86e+01   5.06e-04  
91     7.13e+01   4.06e+01   7.93e-04  
92     7.03e+01   2.63e+01   1.21e-03  
93     6.95e+01   2.53e+01   2.31e-03  
94     6.81e+01   2.49e+01   4.57e-03  
95     6.53e+01   2.50e+01   8.92e-03  
96     6.14e+01   5.37e+01   1.57e-03  
97     5.97e+01   3.56e+01   1.13e-03  
98     5.88e+01   2.28e+01   1.50e-03  
99     5.80e+01   2.25e+01   2.94e-03  
100    5.66e+01   2.23e+01   5.79e-03  
101    5.39e+01   2.64e+01   5.34e-03  
102    5.37e+01   7.05e+01   6.71e-04  
103    5.14e+01   3.04e+01   9.32e-04  
104    5.07e+01   2.06e+01   1.40e-03  
105    5.01e+01   2.04e+01   2.77e-03  
106    4.90e+01   2.01e+01   5.49e-03  
107    4.68e+01   2.01e+01   1.07e-02  
108    4.40e+01   5.09e+01   1.76e-03  
109    4.29e+01   4.03e+01   8.35e-04  
110    4.20e+01   1.92e+01   1.12e-03  
111    4.16e+01   1.81e+01   2.11e-03  
112    4.09e+01   1.80e+01   4.19e-03  
113    3.96e+01   1.77e+01   8.26e-03  
114    3.72e+01   2.41e+01   3.74e-03  
115    3.71e+01   4.98e+01   3.53e-04  
116    3.64e+01   3.47e+01   5.96e-04  
117    3.58e+01   2.07e+01   9.19e-04  
118    3.55e+01   1.65e+01   1.53e-03  
119    3.51e+01   1.64e+01   3.05e-03  
120    3.43e+01   1.62e+01   6.04e-03  
121    3.27e+01   1.67e+01   1.17e-02  
122    3.17e+01   6.24e+01   1.77e-03  
123    3.06e+01   4.87e+01   5.92e-04  
124    2.95e+01   2.41e+01   8.67e-04  
125    2.92e+01   1.49e+01   1.26e-03  
126    2.89e+01   1.46e+01   2.47e-03  
127    2.84e+01   1.45e+01   4.91e-03  
128    2.74e+01   1.47e+01   9.60e-03  
129    2.60e+01   3.55e+01   1.57e-03  
130    2.54e+01   2.29e+01   1.04e-03  
131    2.50e+01   1.35e+01   1.38e-03  
132    2.48e+01   1.34e+01   2.74e-03  
133    2.43e+01   1.32e+01   5.45e-03  
134    2.33e+01   1.31e+01   1.07e-02  
135    2.17e+01   2.32e+01   2.29e-03  
136    2.15e+01   2.79e+01   8.50e-04  
137    2.11e+01   1.28e+01   1.12e-03  
138    2.09e+01   1.22e+01   2.12e-03  
139    2.06e+01   1.21e+01   4.22e-03  
140    2.00e+01   1.20e+01   8.35e-03  
141    1.89e+01   1.63e+01   3.81e-03  
142    1.88e+01   3.43e+01   3.56e-04  
143    1.85e+01   2.37e+01   6.00e-04  
144    1.82e+01   1.41e+01   9.24e-04  
145    1.81e+01   1.13e+01   1.54e-03  
146    1.79e+01   1.12e+01   3.07e-03  
147    1.75e+01   1.11e+01   6.10e-03  
148    1.67e+01   1.15e+01   1.19e-02  
149    1.62e+01   4.25e+01   2.02e-03  
150    1.60e+01   4.27e+01   2.28e-04  
151    1.56e+01   3.37e+01   4.07e-04  
152    1.53e+01   2.17e+01   6.64e-04  
153    1.50e+01   1.21e+01   9.89e-04  
154    1.49e+01   1.03e+01   1.70e-03  
155    1.47e+01   1.02e+01   3.39e-03  
156    1.44e+01   1.01e+01   6.74e-03  
157    1.37e+01   9.90e+00   1.33e-02  
158    1.25e+01   1.49e+01   3.05e-03  
159    1.24e+01   2.54e+01   4.95e-04  
160    1.22e+01   1.52e+01   7.79e-04  
161    1.21e+01   9.66e+00   1.18e-03  
162    1.19e+01   9.25e+00   2.25e-03  
163    1.18e+01   9.19e+00   4.46e-03  
164    1.14e+01   9.26e+00   8.79e-03  
165    1.08e+01   1.78e+01   1.72e-03  
166    1.06e+01   1.41e+01   1.21e-03  
167    1.05e+01   8.99e+00   1.52e-03  
168    1.03e+01   8.74e+00   2.90e-03  
169    1.01e+01   8.85e+00   5.62e-03  
170    9.76e+00   1.31e+01   2.31e-03  
171    9.63e+00   1.55e+01   1.50e-03  
172    9.46e+00   1.05e+01   1.41e-03  
173    9.35e+00   8.70e+00   2.08e-03  
174    9.21e+00   8.70e+00   3.75e-03  
175    8.98e+00   1.12e+01   3.01e-03  
176    8.87e+00   1.73e+01   1.78e-03  
177    8.70e+00   1.42e+01   1.09e-03  
178    8.56e+00   8.07e+00   1.38e-03  
179    8.48e+00   7.97e+00   2.71e-03  
180    8.31e+00   7.93e+00   5.38e-03  
181    7.98e+00   8.29e+00   1.05e-02  
182    7.73e+00   2.84e+01   1.82e-03  
183    7.50e+00   2.35e+01   5.70e-04  
184    7.26e+00   1.22e+01   8.49e-04  
185    7.17e+00   7.60e+00   1.25e-03  
186    7.10e+00   7.43e+00   2.43e-03  
187    6.96e+00   7.39e+00   4.83e-03  
188    6.71e+00   7.53e+00   9.48e-03  
189    6.35e+00   1.81e+01   1.58e-03  
190    6.18e+00   1.18e+01   1.06e-03  
191    6.08e+00   7.03e+00   1.40e-03  
192    6.01e+00   6.99e+00   2.78e-03  
193    5.88e+00   6.94e+00   5.53e-03  
194    5.61e+00   6.99e+00   1.09e-02  
195    5.23e+00   1.65e+01   1.97e-03  
196    5.13e+00   1.60e+01   6.92e-04  
197    5.01e+00   7.97e+00   9.87e-04  
198    4.96e+00   6.54e+00   1.66e-03  
199    4.88e+00   6.51e+00   3.31e-03  
200    4.75e+00   6.45e+00   6.59e-03  
201    4.47e+00   6.36e+00   1.30e-02  
202    3.99e+00   9.72e+00   2.99e-03  
203    3.96e+00   1.62e+01   5.73e-04  
204    3.85e+00   8.83e+00   8.64e-04  
205    3.80e+00   6.10e+00   1.33e-03  
206    3.75e+00   6.02e+00   2.62e-03  
207    3.65e+00   5.98e+00   5.21e-03  
208    3.47e+00   6.20e+00   1.02e-02  
209    3.29e+00   1.89e+01   1.21e-03  
210    3.09e+00   6.77e+00   1.10e-03  
211    3.05e+00   5.70e+00   1.84e-03  
212    2.99e+00   5.66e+00   3.66e-03  
213    2.87e+00   5.65e+00   7.26e-03  
214    2.66e+00   7.14e+00   3.37e-03  
215    2.60e+00   1.21e+01   2.10e-03  
216    2.55e+00   1.30e+01   6.98e-04  
217    2.47e+00   6.49e+00   9.95e-04  
218    2.43e+00   5.39e+00   1.69e-03  
219    2.38e+00   5.37e+00   3.37e-03  
220    2.29e+00   5.32e+00   6.71e-03  
221    2.10e+00   5.24e+00   1.33e-02  
222    1.75e+00   6.13e+00   3.20e-03  
223    1.69e+00   9.11e+00   1.55e-03  
224    1.63e+00   6.48e+00   1.43e-03  
225    1.59e+00   5.27e+00   2.03e-03  
226    1.54e+00   5.26e+00   3.60e-03  
227    1.46e+00   6.72e+00   2.84e-03  
228    1.42e+00   9.73e+00   1.90e-03  
229    1.36e+00   8.97e+00   1.10e-03  
230    1.31e+00   4.88e+00   1.35e-03  
231    1.28e+00   4.82e+00   2.65e-03  
232    1.22e+00   4.80e+00   5.26e-03  
233    1.10e+00   5.01e+00   1.03e-02  
234    9.93e-01   1.62e+01   2.12e-03  
235    9.76e-01   1.78e+01   1.28e-04  
236    9.38e-01   1.57e+01   2.41e-04  
237    8.85e-01   1.23e+01   4.30e-04  
238    8.32e-01   7.96e+00   7.01e-04  
239    7.98e-01   4.96e+00   1.07e-03  
240    7.74e-01   4.55e+00   1.96e-03  
241    7.34e-01   4.52e+00   3.91e-03  
242    6.54e-01   4.49e+00   7.78e-03  
243    5.03e-01   5.06e+00   7.50e-03  
244    4.88e-01   1.68e+01   1.16e-03  
245    3.38e-01   4.94e+00   1.07e-03  
246    3.15e-01   4.29e+00   1.86e-03  
247    2.81e-01   4.27e+00   3.71e-03  
248    2.14e-01   4.25e+00   7.37e-03  
249    8.58e-02   4.75e+00   7.10e-03  
250    5.91e-02   1.45e+01   1.19e-03  
251    -5.51e-02  4.79e+00   1.08e-03  
252    -7.62e-02  4.07e+00   1.84e-03  
253    -1.06e-01  4.05e+00   3.66e-03  
254    -1.66e-01  4.03e+00   7.27e-03  
255    -2.78e-01  4.77e+00   3.46e-03  
256    -3.14e-01  7.62e+00   1.56e-03  
257    -3.53e-01  5.34e+00   1.33e-03  
258    -3.79e-01  4.06e+00   1.83e-03  
259    -4.07e-01  3.99e+00   3.37e-03  
260    -4.54e-01  4.48e+00   6.04e-03  
261    -4.78e-01  1.22e+01   1.16e-03  
262    -5.60e-01  4.20e+00   1.11e-03  
263    -5.78e-01  3.76e+00   1.97e-03  
264    -6.05e-01  3.75e+00   3.93e-03  
265    -6.60e-01  3.75e+00   7.79e-03  
266    -7.59e-01  5.16e+00   3.54e-03  
267    -7.70e-01  9.93e+00   7.89e-04  
268    -8.21e-01  4.11e+00   1.04e-03  
269    -8.37e-01  3.59e+00   1.83e-03  
270    -8.60e-01  3.58e+00   3.65e-03  
271    -9.07e-01  3.55e+00   7.26e-03  
272    -9.97e-01  3.61e+00   1.43e-02  
273    -1.09e+00  1.30e+01   1.77e-03  
274    -1.14e+00  1.01e+01   6.30e-04  
275    -1.19e+00  4.90e+00   9.08e-04  
276    -1.21e+00  3.37e+00   1.38e-03  
277    -1.22e+00  3.34e+00   2.73e-03  
278    -1.25e+00  3.32e+00   5.44e-03  
279    -1.31e+00  3.42e+00   1.07e-02  
280    -1.38e+00  9.91e+00   1.49e-03  
281    -1.43e+00  5.54e+00   9.99e-04  
282    -1.45e+00  3.18e+00   1.33e-03  
283    -1.46e+00  3.17e+00   2.66e-03  
284    -1.49e+00  3.15e+00   5.30e-03  
285    -1.54e+00  3.11e+00   1.05e-02  
286    -1.64e+00  3.08e+00   2.08e-02  
287    -1.78e+00  1.06e+01   1.78e-03  
288    -1.81e+00  8.39e+00   6.41e-04  
289    -1.85e+00  4.05e+00   9.21e-04  
290    -1.86e+00  2.88e+00   1.42e-03  
291    -1.87e+00  2.87e+00   2.83e-03  
292    -1.89e+00  2.85e+00   5.63e-03  
293    -1.94e+00  2.93e+00   1.11e-02  
294    -1.99e+00  8.70e+00   1.53e-03  
295    -2.03e+00  5.10e+00   9.62e-04  
296    -2.04e+00  2.73e+00   1.27e-03  
297    -2.05e+00  2.72e+00   2.52e-03  
298    -2.07e+00  2.71e+00   5.03e-03  
299    -2.11e+00  2.69e+00   9.98e-03  
300    -2.17e+00  3.68e+00   2.32e-03  
301    -2.19e+00  4.29e+00   1.98e-03  
302    -2.20e+00  4.19e+00   1.49e-03  
303    -2.22e+00  3.04e+00   1.61e-03  
304    -2.23e+00  2.75e+00   2.50e-03  
305    -2.24e+00  2.94e+00   4.21e-03  
306    -2.26e+00  5.28e+00   2.05e-03  
307    -2.27e+00  5.43e+00   8.83e-04  
308    -2.29e+00  2.59e+00   1.16e-03  
309    -2.30e+00  2.51e+00   2.24e-03  
310    -2.31e+00  2.50e+00   4.47e-03  
311    -2.34e+00  2.51e+00   8.86e-03  
312    -2.39e+00  3.82e+00   1.97e-03  
313    -2.40e+00  3.73e+00   1.63e-03  
314    -2.41e+00  3.00e+00   1.72e-03  
315    -2.42e+00  2.72e+00   2.40e-03  
316    -2.44e+00  2.97e+00   3.52e-03  
317    -2.45e+00  5.03e+00   1.32e-03  
318    -2.47e+00  2.75e+00   1.29e-03  
319    -2.47e+00  2.39e+00   2.14e-03  
320    -2.49e+00  2.39e+00   4.14e-03  
321    -2.51e+00  2.72e+00   3.82e-03  
322    -2.52e+00  4.59e+00   1.85e-03  
323    -2.53e+00  4.04e+00   1.16e-03  
324    -2.54e+00  2.34e+00   1.41e-03  
325    -2.55e+00  2.29e+00   2.73e-03  
326    -2.57e+00  2.30e+00   5.38e-03  
327    -2.59e+00  2.70e+00   5.03e-03  
328    -2.60e+00  6.43e+00   2.19e-03  
329    -2.60e+00  7.46e+00   1.73e-04  
330    -2.61e+00  6.30e+00   3.19e-04  
331    -2.62e+00  4.59e+00   5.49e-04  
332    -2.63e+00  2.86e+00   8.67e-04  
333    -2.64e+00  2.21e+00   1.43e-03  
334    -2.65e+00  2.20e+00   2.83e-03  
335    -2.66e+00  2.19e+00   5.62e-03  
336    -2.69e+00  2.33e+00   1.09e-02  
337    -2.70e+00  8.93e+00   1.17e-03  
338    -2.74e+00  2.53e+00   1.05e-03  
339    -2.75e+00  2.10e+00   1.76e-03  
340    -2.75e+00  2.09e+00   3.52e-03  
341    -2.77e+00  2.07e+00   7.00e-03  
342    -2.80e+00  2.18e+00   1.37e-02  
343    -2.81e+00  9.93e+00   1.88e-03  
344    -2.83e+00  8.74e+00   3.75e-04  
345    -2.85e+00  5.69e+00   6.17e-04  
346    -2.86e+00  2.85e+00   9.00e-04  
347    -2.87e+00  1.98e+00   1.38e-03  
348    -2.87e+00  1.96e+00   2.73e-03  
349    -2.89e+00  1.95e+00   5.43e-03  
350    -2.91e+00  2.02e+00   1.07e-02  
351    -2.93e+00  6.08e+00   1.38e-03  
352    -2.95e+00  2.86e+00   1.04e-03  
353    -2.95e+00  1.87e+00   1.47e-03  
354    -2.96e+00  1.87e+00   2.93e-03  
355    -2.97e+00  1.86e+00   5.83e-03  
356    -2.99e+00  1.87e+00   1.15e-02  
357    -3.02e+00  4.29e+00   2.20e-03  
358    -3.02e+00  4.95e+00   4.24e-04  
359    -3.03e+00  3.21e+00   6.92e-04  
360    -3.04e+00  1.96e+00   1.05e-03  
361    -3.04e+00  1.77e+00   1.91e-03  
362    -3.05e+00  1.76e+00   3.80e-03  
363    -3.06e+00  1.75e+00   7.57e-03  
364    -3.08e+00  1.85e+00   1.48e-02  
365    -3.08e+00  9.31e+00   8.39e-04  
366    -3.13e+00  2.25e+00   9.99e-04  
367    -3.13e+00  1.66e+00   1.55e-03  
368    -3.13e+00  1.66e+00   3.09e-03  
369    -3.14e+00  1.65e+00   6.17e-03  
370    -3.16e+00  1.63e+00   1.23e-02  
371    -3.19e+00  1.66e+00   1.20e-02  
372    -3.21e+00  5.54e+00   1.43e-03  
373    -3.22e+00  2.74e+00   9.81e-04  
374    -3.23e+00  1.54e+00   1.31e-03  
375    -3.23e+00  1.53e+00   2.61e-03  
376    -3.24e+00  1.52e+00   5.20e-03  
377    -3.25e+00  1.51e+00   1.03e-02  
378    -3.27e+00  1.78e+00   4.98e-03  
379    -3.27e+00  4.19e+00   2.24e-03  
380    -3.28e+00  5.02e+00   1.01e-04  
381    -3.28e+00  4.56e+00   1.92e-04  
382    -3.28e+00  3.79e+00   3.51e-04  
383    -3.29e+00  2.70e+00   5.98e-04  
384    -3.29e+00  1.72e+00   9.43e-04  
385    -3.29e+00  1.45e+00   1.63e-03  
386    -3.29e+00  1.44e+00   3.25e-03  
