Iter   f          |gradf|    alpha     
133    1.33e-01   1.60e-01   1.00e+00  
134    1.33e-01   1.62e-01   1.00e+00  
135    1.33e-01   1.69e-01   1.00e+00  
136    1.33e-01   1.72e-01   1.00e+00  
137    1.33e-01   1.77e-01   1.00e+00  
138    1.33e-01   1.80e-01   1.00e+00  
139    1.33e-01   1.85e-01   1.00e+00  
140    1.33e-01   1.87e-01   1.00e+00  
141    1.33e-01   1.91e-01   1.00e+00  
142    1.33e-01   1.93e-01   1.00e+00  
143    1.33e-01   1.96e-01   1.00e+00  
144    1.33e-01   1.98e-01   1.00e+00  
145    1.33e-01   2.00e-01   1.00e+00  
146    1.33e-01   2.02e-01   1.00e+00  
147    1.33e-01   2.03e-01   1.00e+00  
148    1.33e-01   2.05e-01   1.00e+00  
149    1.33e-01   2.06e-01   1.00e+00  
150    1.33e-01   2.07e-01   1.00e+00  
151    1.33e-01   2.08e-01   1.00e+00  
152    1.33e-01   2.09e-01   1.00e+00  
153    1.33e-01   2.10e-01   1.00e+00  
154    1.33e-01   2.10e-01   1.00e+00  
155    1.32e-01   2.11e-01   1.00e+00  
156    1.32e-01   2.12e-01   1.00e+00  
157    1.32e-01   2.13e-01   1.00e+00  
158    1.32e-01   2.14e-01   1.00e+00  
159    1.32e-01   2.15e-01   1.00e+00  
160    1.32e-01   2.16e-01   1.00e+00  
161    1.32e-01   2.17e-01   1.00e+00  
162    1.32e-01   2.18e-01   1.00e+00  
163    1.32e-01   2.19e-01   1.00e+00  
164    1.32e-01   2.19e-01   1.00e+00  
165    1.32e-01   2.20e-01   1.00e+00  
166    1.32e-01   2.21e-01   1.00e+00  
167    1.32e-01   2.21e-01   1.00e+00  
168    1.32e-01   2.22e-01   1.00e+00  
169    1.32e-01   2.22e-01   1.00e+00  
170    1.32e-01   2.22e-01   1.00e+00  
171    1.32e-01   2.21e-01   1.00e+00  
172    1.32e-01   2.21e-01   1.00e+00  
173    1.32e-01   2.20e-01   1.00e+00  
174    1.32e-01   2.19e-01   1.00e+00  
175    1.32e-01   2.17e-01   1.00e+00  
176    1.32e-01   2.16e-01   1.00e+00  
177    1.32e-01   2.12e-01   1.00e+00  
178    1.32e-01   2.11e-01   1.00e+00  
179    1.32e-01   2.06e-01   1.00e+00  
180    1.32e-01   2.05e-01   1.00e+00  
181    1.32e-01   1.97e-01   1.00e+00  
182    1.32e-01   1.96e-01   1.00e+00  
183    1.31e-01   1.80e-01   1.00e+00  
184    1.31e-01   1.80e-01   1.00e+00  
185    1.31e-01   1.86e-01   1.00e+00  
186    1.31e-01   1.87e-01   1.00e+00  
187    1.31e-01   1.90e-01   1.00e+00  
188    1.31e-01   1.92e-01   1.00e+00  
189    1.31e-01   1.95e-01   1.00e+00  
190    1.31e-01   1.96e-01   1.00e+00  
191    1.31e-01   1.98e-01   1.00e+00  
192    1.31e-01   2.00e-01   1.00e+00  
193    1.31e-01   2.02e-01   1.00e+00  
194    1.31e-01   2.03e-01   1.00e+00  
195    1.31e-01   2.04e-01   1.00e+00  
196    1.31e-01   2.05e-01   1.00e+00  
197    1.31e-01   2.06e-01   1.00e+00  
198    1.31e-01   2.06e-01   1.00e+00  
199    1.31e-01   2.07e-01   1.00e+00  
200    1.30e-01   2.07e-01   1.00e+00  
201    1.30e-01   2.07e-01   1.00e+00  
202    1.30e-01   2.07e-01   1.00e+00  
203    1.30e-01   2.07e-01   1.00e+00  
204    1.30e-01   2.07e-01   1.00e+00  
205    1.30e-01   2.07e-01   1.00e+00  
206    1.30e-01   2.07e-01   1.00e+00  
207    1.30e-01   2.07e-01   1.00e+00  
208    1.30e-01   2.07e-01   1.00e+00  
209    1.30e-01   2.07e-01   1.00e+00  
210    1.30e-01   2.07e-01   1.00e+00  
211    1.30e-01   2.07e-01   1.00e+00  
212    1.30e-01   2.06e-01   1.00e+00  
