Iter   f          |gradf|    alpha     
133    3.59e+00   1.44e+00   3.12e-02  
134    3.59e+00   1.28e+00   3.12e-02  
135    3.58e+00   1.45e+00   3.12e-02  
136    3.58e+00   1.27e+00   3.12e-02  
137    3.58e+00   1.46e+00   3.12e-02  
138    3.57e+00   1.27e+00   3.12e-02  
139    3.57e+00   1.48e+00   3.12e-02  
140    3.57e+00   1.26e+00   3.12e-02  
141    3.57e+00   1.50e+00   3.12e-02  
142    3.57e+00   1.26e+00   3.12e-02  
143    3.56e+00   1.53e+00   3.12e-02  
144    3.56e+00   1.25e+00   3.12e-02  
145    3.56e+00   1.57e+00   3.12e-02  
146    3.56e+00   1.25e+00   3.12e-02  
147    3.56e+00   1.63e+00   1.56e-02  
148    3.54e+00   1.32e+00   2.50e-01  
149    3.54e+00   1.66e+00   1.56e-02  
150    3.51e+00   1.32e+00   1.25e-01  
151    3.51e+00   1.51e+00   3.12e-02  
152    3.51e+00   1.25e+00   1.56e-02  
153    3.50e+00   1.34e+00   5.00e-01  
154    3.49e+00   1.33e+00   1.56e-02  
155    3.44e+00   1.34e+00   1.25e-01  
156    3.44e+00   1.24e+00   1.56e-02  
157    3.43e+00   1.34e+00   1.25e-01  
158    3.42e+00   1.25e+00   1.56e-02  
159    3.42e+00   1.33e+00   2.50e-01  
160    3.41e+00   1.25e+00   1.56e-02  
161    3.39e+00   1.34e+00   1.25e-01  
162    3.39e+00   1.24e+00   1.56e-02  
163    3.38e+00   1.33e+00   1.25e-01  
164    3.37e+00   1.24e+00   1.56e-02  
165    3.36e+00   1.33e+00   1.25e-01  
166    3.35e+00   1.24e+00   1.56e-02  
167    3.35e+00   1.32e+00   2.50e-01  
168    3.35e+00   1.25e+00   1.56e-02  
169    3.32e+00   1.33e+00   6.25e-02  
170    3.32e+00   1.24e+00   3.12e-02  
171    3.32e+00   1.43e+00   3.12e-02  
172    3.32e+00   1.23e+00   1.56e-02  
173    3.31e+00   1.32e+00   1.25e-01  
174    3.30e+00   1.23e+00   1.56e-02  
175    3.29e+00   1.31e+00   2.50e-01  
176    3.29e+00   1.24e+00   1.56e-02  
177    3.27e+00   1.32e+00   6.25e-02  
178    3.26e+00   1.24e+00   3.12e-02  
179    3.26e+00   1.41e+00   3.12e-02  
180    3.26e+00   1.23e+00   3.12e-02  
181    3.26e+00   1.47e+00   1.56e-02  
182    3.25e+00   1.28e+00   2.50e-01  
183    3.25e+00   1.60e+00   1.56e-02  
184    3.23e+00   1.27e+00   1.25e-01  
185    3.22e+00   1.46e+00   3.12e-02  
186    3.22e+00   1.22e+00   1.56e-02  
187    3.21e+00   1.30e+00   2.50e-01  
188    3.21e+00   1.24e+00   1.56e-02  
189    3.18e+00   1.30e+00   1.25e-01  
190    3.18e+00   1.22e+00   3.12e-02  
