Iter   f          |gradf|    alpha     
-------------------------------------
1      9.99e+02   3.56e-01   8.00e+00  
2      9.98e+02   4.02e-01   7.64e-14  
3      9.98e+02   4.02e-01   1.66e-13  
4      9.98e+02   4.02e-01   1.64e-13  
5      9.98e+02   4.02e-01   1.66e-13  
6      9.98e+02   4.02e-01   1.65e-13  
7      9.98e+02   4.02e-01   2.76e-16  
8      9.98e+02   4.02e-01   2.76e-16  
9      9.98e+02   4.02e-01   2.76e-16  
10     9.98e+02   4.02e-01   2.76e-16  
11     9.98e+02   4.02e-01   2.76e-16  
12     9.98e+02   4.02e-01   2.76e-16  
13     9.98e+02   4.02e-01   2.76e-16  
14     9.98e+02   4.02e-01   2.76e-16  
15     9.98e+02   4.02e-01   2.76e-16  
16     9.98e+02   4.02e-01   2.76e-16  
17     9.98e+02   4.02e-01   2.76e-16  
18     9.98e+02   4.02e-01   2.76e-16  
19     9.98e+02   4.02e-01   2.76e-16  
20     9.98e+02   4.02e-01   2.76e-16  
21     9.98e+02   4.02e-01   2.76e-16  
22     9.98e+02   4.02e-01   2.76e-16  
23     9.98e+02   4.02e-01   2.76e-16  
24     9.98e+02   4.02e-01   2.76e-16  
25     9.98e+02   4.02e-01   2.76e-16  
26     9.98e+02   4.02e-01   2.76e-16  
27     9.98e+02   4.02e-01   2.76e-16  
28     9.98e+02   4.02e-01   2.76e-16  
29     9.98e+02   4.02e-01   2.76e-16  
30     9.98e+02   4.02e-01   2.76e-16  
31     9.98e+02   4.02e-01   2.76e-16  
32     9.98e+02   4.02e-01   2.76e-16  
33     9.98e+02   4.02e-01   2.76e-16  
34     9.98e+02   4.02e-01   2.76e-16  
35     9.98e+02   4.02e-01   2.76e-16  
36     9.98e+02   4.02e-01   2.76e-16  
37     9.98e+02   4.02e-01   2.76e-16  
38     9.98e+02   4.02e-01   2.76e-16  
39     9.98e+02   4.02e-01   2.76e-16  
40     9.98e+02   4.02e-01   2.76e-16  
41     9.98e+02   4.02e-01   2.76e-16  
42     9.98e+02   4.02e-01   2.76e-16  
43     9.98e+02   4.02e-01   2.76e-16  
44     9.98e+02   4.02e-01   2.76e-16  
45     9.98e+02   4.02e-01   2.76e-16  
46     9.98e+02   4.02e-01   2.76e-16  
47     9.98e+02   4.02e-01   2.76e-16  
48     9.98e+02   4.02e-01   2.76e-16  
49     9.98e+02   4.02e-01   2.76e-16  
50     9.98e+02   4.02e-01   2.76e-16  
51     9.98e+02   4.02e-01   2.76e-16  
52     9.98e+02   4.02e-01   2.76e-16  
53     9.98e+02   4.02e-01   2.76e-16  
54     9.98e+02   4.02e-01   2.76e-16  
55     9.98e+02   4.02e-01   2.76e-16  
56     9.98e+02   4.02e-01   2.76e-16  
