Iter   f          |gradf|    alpha     
-------------------------------------
1      9.99e+02   3.56e-01   1.00e+00  
2      9.98e+02   4.33e-01   5.83e-13  
3      9.98e+02   4.33e-01   9.33e-13  
4      9.98e+02   4.33e-01   9.43e-13  
5      9.98e+02   4.33e-01   9.30e-13  
6      9.98e+02   4.33e-01   9.36e-13  
7      9.98e+02   4.33e-01   8.11e-15  
8      9.98e+02   4.33e-01   9.30e-13  
9      9.98e+02   4.33e-01   1.62e-15  
10     9.98e+02   4.33e-01   9.39e-13  
11     9.98e+02   4.33e-01   1.62e-15  
12     9.98e+02   4.33e-01   9.33e-13  
13     9.98e+02   4.33e-01   9.39e-13  
14     9.98e+02   4.33e-01   1.62e-15  
15     9.98e+02   4.33e-01   9.33e-13  
16     9.98e+02   4.33e-01   9.39e-13  
17     9.98e+02   4.33e-01   1.62e-15  
18     9.98e+02   4.33e-01   1.62e-15  
19     9.98e+02   4.33e-01   1.62e-15  
20     9.98e+02   4.33e-01   1.62e-15  
21     9.98e+02   4.33e-01   1.62e-15  
22     9.98e+02   4.33e-01   1.62e-15  
23     9.98e+02   4.33e-01   1.62e-15  
24     9.98e+02   4.33e-01   1.62e-15  
25     9.98e+02   4.33e-01   1.62e-15  
26     9.98e+02   4.33e-01   1.62e-15  
27     9.98e+02   4.33e-01   1.62e-15  
28     9.98e+02   4.33e-01   1.62e-15  
29     9.98e+02   4.33e-01   1.62e-15  
30     9.98e+02   4.33e-01   1.62e-15  
31     9.98e+02   4.33e-01   1.62e-15  
32     9.98e+02   4.33e-01   1.62e-15  
33     9.98e+02   4.33e-01   1.62e-15  
34     9.98e+02   4.33e-01   1.62e-15  
35     9.98e+02   4.33e-01   1.62e-15  
36     9.98e+02   4.33e-01   1.62e-15  
37     9.98e+02   4.33e-01   1.62e-15  
38     9.98e+02   4.33e-01   1.62e-15  
39     9.98e+02   4.33e-01   1.62e-15  
40     9.98e+02   4.33e-01   1.62e-15  
41     9.98e+02   4.33e-01   1.62e-15  
42     9.98e+02   4.33e-01   1.62e-15  
43     9.98e+02   4.33e-01   1.62e-15  
44     9.98e+02   4.33e-01   1.62e-15  
45     9.98e+02   4.33e-01   1.62e-15  
46     9.98e+02   4.33e-01   1.62e-15  
47     9.98e+02   4.33e-01   1.62e-15  
48     9.98e+02   4.33e-01   1.62e-15  
49     9.98e+02   4.33e-01   1.62e-15  
50     9.98e+02   4.33e-01   1.62e-15  
51     9.98e+02   4.33e-01   1.62e-15  
52     9.98e+02   4.33e-01   1.62e-15  
53     9.98e+02   4.33e-01   1.62e-15  
54     9.98e+02   4.33e-01   1.62e-15  
55     9.98e+02   4.33e-01   1.62e-15  
56     9.98e+02   4.33e-01   1.62e-15  
57     9.98e+02   4.33e-01   1.62e-15  
58     9.98e+02   4.33e-01   1.62e-15  
59     9.98e+02   4.33e-01   1.62e-15  
60     9.98e+02   4.33e-01   1.62e-15  
61     9.98e+02   4.33e-01   1.62e-15  
62     9.98e+02   4.33e-01   1.62e-15  
63     9.98e+02   4.33e-01   1.62e-15  
64     9.98e+02   4.33e-01   1.62e-15  
65     9.98e+02   4.33e-01   1.62e-15  
66     9.98e+02   4.33e-01   1.62e-15  
67     9.98e+02   4.33e-01   1.62e-15  
68     9.98e+02   4.33e-01   1.62e-15  
69     9.98e+02   4.33e-01   1.62e-15  
70     9.98e+02   4.33e-01   1.62e-15  
71     9.98e+02   4.33e-01   1.62e-15  
72     9.98e+02   4.33e-01   1.62e-15  
73     9.98e+02   4.33e-01   1.62e-15  
74     9.98e+02   4.33e-01   1.62e-15  
75     9.98e+02   4.33e-01   1.62e-15  
76     9.98e+02   4.33e-01   1.62e-15  
77     9.98e+02   4.33e-01   1.62e-15  
78     9.98e+02   4.33e-01   1.62e-15  
79     9.98e+02   4.33e-01   1.62e-15  
80     9.98e+02   4.33e-01   1.62e-15  
81     9.98e+02   4.33e-01   1.62e-15  
82     9.98e+02   4.33e-01   1.62e-15  
83     9.98e+02   4.33e-01   1.62e-15  
84     9.98e+02   4.33e-01   1.62e-15  
85     9.98e+02   4.33e-01   1.62e-15  
86     9.98e+02   4.33e-01   1.62e-15  
87     9.98e+02   4.33e-01   1.62e-15  
88     9.98e+02   4.33e-01   1.62e-15  
89     9.98e+02   4.33e-01   1.62e-15  
90     9.98e+02   4.33e-01   1.62e-15  
91     9.98e+02   4.33e-01   1.62e-15  
92     9.98e+02   4.33e-01   1.62e-15  
93     9.98e+02   4.33e-01   1.62e-15  
94     9.98e+02   4.33e-01   1.62e-15  
95     9.98e+02   4.33e-01   1.62e-15  
96     9.98e+02   4.33e-01   1.62e-15  
97     9.98e+02   4.33e-01   1.62e-15  
98     9.98e+02   4.33e-01   1.62e-15  
99     9.98e+02   4.33e-01   1.62e-15  
100    9.98e+02   4.33e-01   1.62e-15  
101    9.98e+02   4.33e-01   1.62e-15  
102    9.98e+02   4.33e-01   1.62e-15  
103    9.98e+02   4.33e-01   1.62e-15  
104    9.98e+02   4.33e-01   1.62e-15  
105    9.98e+02   4.33e-01   1.62e-15  
106    9.98e+02   4.33e-01   1.62e-15  
107    9.98e+02   4.33e-01   1.62e-15  
108    9.98e+02   4.33e-01   1.62e-15  
109    9.98e+02   4.33e-01   1.62e-15  
110    9.98e+02   4.33e-01   1.62e-15  
111    9.98e+02   4.33e-01   1.62e-15  
112    9.98e+02   4.33e-01   1.62e-15  
113    9.98e+02   4.33e-01   1.62e-15  
114    9.98e+02   4.33e-01   1.62e-15  
115    9.98e+02   4.33e-01   1.62e-15  
116    9.98e+02   4.33e-01   1.62e-15  
117    9.98e+02   4.33e-01   1.62e-15  
118    9.98e+02   4.33e-01   1.62e-15  
119    9.98e+02   4.33e-01   1.62e-15  
120    9.98e+02   4.33e-01   1.62e-15  
121    9.98e+02   4.33e-01   1.62e-15  
122    9.98e+02   4.33e-01   1.62e-15  
123    9.98e+02   4.33e-01   1.62e-15  
124    9.98e+02   4.33e-01   1.62e-15  
125    9.98e+02   4.33e-01   1.62e-15  
126    9.98e+02   4.33e-01   1.62e-15  
127    9.98e+02   4.33e-01   1.62e-15  
128    9.98e+02   4.33e-01   1.62e-15  
129    9.98e+02   4.33e-01   1.62e-15  
130    9.98e+02   4.33e-01   1.62e-15  
131    9.98e+02   4.33e-01   1.62e-15  
132    9.98e+02   4.33e-01   1.62e-15  
133    9.98e+02   4.33e-01   1.62e-15  
134    9.98e+02   4.33e-01   1.62e-15  
135    9.98e+02   4.33e-01   1.62e-15  
136    9.98e+02   4.33e-01   1.62e-15  
