Iter   f          |gradf|    alpha     
133    7.11e-05   1.56e-02   3.12e-02  
134    6.81e-05   9.51e-03   6.25e-02  
135    6.70e-05   1.51e-02   3.12e-02  
136    6.42e-05   9.25e-03   6.25e-02  
137    6.31e-05   1.48e-02   3.12e-02  
138    6.05e-05   9.01e-03   6.25e-02  
139    5.95e-05   1.44e-02   3.12e-02  
140    5.70e-05   8.80e-03   6.25e-02  
141    5.61e-05   1.42e-02   3.12e-02  
142    5.38e-05   8.61e-03   6.25e-02  
143    5.30e-05   1.39e-02   3.12e-02  
144    5.07e-05   8.44e-03   6.25e-02  
145    5.00e-05   1.37e-02   3.12e-02  
146    4.78e-05   8.29e-03   6.25e-02  
147    4.72e-05   1.36e-02   3.12e-02  
148    4.51e-05   8.15e-03   6.25e-02  
149    4.45e-05   1.34e-02   3.12e-02  
150    4.25e-05   8.04e-03   6.25e-02  
151    4.21e-05   1.34e-02   3.12e-02  
152    4.01e-05   7.94e-03   6.25e-02  
153    3.98e-05   1.33e-02   3.12e-02  
154    3.78e-05   7.86e-03   6.25e-02  
155    3.76e-05   1.33e-02   3.12e-02  
156    3.57e-05   7.79e-03   6.25e-02  
157    3.56e-05   1.33e-02   3.12e-02  
158    3.37e-05   7.74e-03   6.25e-02  
159    3.36e-05   1.33e-02   3.12e-02  
160    3.18e-05   7.71e-03   3.12e-02  
161    3.09e-05   5.41e-03   6.25e-02  
162    3.00e-05   7.71e-03   3.12e-02  
163    2.91e-05   5.34e-03   6.25e-02  
164    2.83e-05   7.72e-03   3.12e-02  
165    2.75e-05   5.27e-03   6.25e-02  
166    2.68e-05   7.75e-03   3.12e-02  
167    2.59e-05   5.22e-03   6.25e-02  
168    2.53e-05   7.80e-03   3.12e-02  
169    2.45e-05   5.17e-03   6.25e-02  
170    2.39e-05   7.87e-03   3.12e-02  
171    2.31e-05   5.14e-03   6.25e-02  
172    2.26e-05   7.96e-03   3.12e-02  
173    2.18e-05   5.12e-03   6.25e-02  
174    2.14e-05   8.07e-03   3.12e-02  
175    2.06e-05   5.12e-03   6.25e-02  
176    2.02e-05   8.21e-03   3.12e-02  
177    1.94e-05   5.12e-03   6.25e-02  
178    1.91e-05   8.36e-03   3.12e-02  
179    1.83e-05   5.14e-03   6.25e-02  
180    1.81e-05   8.55e-03   3.12e-02  
181    1.73e-05   5.18e-03   6.25e-02  
182    1.72e-05   8.75e-03   3.12e-02  
183    1.64e-05   5.23e-03   6.25e-02  
184    1.63e-05   8.98e-03   3.12e-02  
185    1.55e-05   5.30e-03   3.12e-02  
