Iter   f          |gradf|    alpha     
133    7.66e+00   4.02e-01   2.76e-16  
134    7.66e+00   4.02e-01   2.76e-16  
135    7.66e+00   4.02e-01   2.76e-16  
136    7.66e+00   4.02e-01   2.76e-16  
137    7.66e+00   4.02e-01   2.76e-16  
138    7.66e+00   4.02e-01   2.76e-16  
139    7.66e+00   4.02e-01   2.76e-16  
140    7.66e+00   4.02e-01   2.76e-16  
141    7.66e+00   4.02e-01   2.76e-16  
142    7.66e+00   4.02e-01   2.76e-16  
143    7.66e+00   4.02e-01   2.76e-16  
144    7.66e+00   4.02e-01   2.76e-16  
145    7.66e+00   4.02e-01   2.76e-16  
146    7.66e+00   4.02e-01   2.76e-16  
147    7.66e+00   4.02e-01   2.76e-16  
148    7.66e+00   4.02e-01   2.76e-16  
149    7.66e+00   4.02e-01   2.76e-16  
150    7.66e+00   4.02e-01   2.76e-16  
151    7.66e+00   4.02e-01   2.76e-16  
152    7.66e+00   4.02e-01   2.76e-16  
153    7.66e+00   4.02e-01   2.76e-16  
154    7.66e+00   4.02e-01   2.76e-16  
155    7.66e+00   4.02e-01   2.76e-16  
156    7.66e+00   4.02e-01   2.76e-16  
157    7.66e+00   4.02e-01   2.76e-16  
158    7.66e+00   4.02e-01   2.76e-16  
159    7.66e+00   4.02e-01   2.76e-16  
160    7.66e+00   4.02e-01   2.76e-16  
161    7.66e+00   4.02e-01   2.76e-16  
162    7.66e+00   4.02e-01   2.76e-16  
163    7.66e+00   4.02e-01   2.76e-16  
164    7.66e+00   4.02e-01   2.76e-16  
165    7.66e+00   4.02e-01   2.76e-16  
166    7.66e+00   4.02e-01   2.76e-16  
167    7.66e+00   4.02e-01   2.76e-16  
168    7.66e+00   4.02e-01   2.76e-16  
169    7.66e+00   4.02e-01   2.76e-16  
170    7.66e+00   4.02e-01   2.76e-16  
171    7.66e+00   4.02e-01   2.76e-16  
172    7.66e+00   4.02e-01   2.76e-16  
173    7.66e+00   4.02e-01   2.76e-16  
174    7.66e+00   4.02e-01   2.76e-16  
175    7.66e+00   4.02e-01   2.76e-16  
176    7.66e+00   4.02e-01   2.76e-16  
177    7.66e+00   4.02e-01   2.76e-16  
178    7.66e+00   4.02e-01   2.76e-16  
179    7.66e+00   4.02e-01   2.76e-16  
180    7.66e+00   4.02e-01   2.76e-16  
181    7.66e+00   4.02e-01   2.76e-16  
182    7.66e+00   4.02e-01   2.76e-16  
183    7.66e+00   4.02e-01   2.76e-16  
184    7.66e+00   4.02e-01   2.76e-16  
185    7.66e+00   4.02e-01   2.76e-16  
186    7.66e+00   4.02e-01   2.76e-16  
187    7.66e+00   4.02e-01   2.76e-16  
188    7.66e+00   4.02e-01   2.76e-16  
189    7.66e+00   4.02e-01   2.76e-16  
190    7.66e+00   4.02e-01   2.76e-16  
191    7.66e+00   4.02e-01   2.76e-16  
192    7.66e+00   4.02e-01   2.76e-16  
193    7.66e+00   4.02e-01   2.76e-16  
194    7.66e+00   4.02e-01   2.76e-16  
195    7.66e+00   4.02e-01   2.76e-16  
196    7.66e+00   4.02e-01   2.76e-16  
197    7.66e+00   4.02e-01   2.76e-16  
