Iter   f          |gradf|    alpha     
-------------------------------------
1      4.83e+04   8.21e+03   1.95e-03  
2      2.20e+04   6.22e+03   1.95e-03  
3      1.71e+04   5.64e+03   1.95e-03  
4      1.42e+04   5.22e+03   1.95e-03  
5      1.23e+04   4.89e+03   1.95e-03  
6      1.08e+04   4.61e+03   1.95e-03  
7      9.66e+03   4.37e+03   1.95e-03  
8      8.68e+03   4.15e+03   1.95e-03  
9      7.83e+03   3.95e+03   1.95e-03  
10     7.08e+03   3.76e+03   1.95e-03  
11     6.42e+03   3.58e+03   1.95e-03  
12     5.82e+03   3.41e+03   1.95e-03  
13     5.28e+03   3.25e+03   1.95e-03  
14     4.80e+03   3.09e+03   1.95e-03  
15     4.36e+03   2.95e+03   1.95e-03  
16     3.96e+03   2.81e+03   1.95e-03  
17     3.60e+03   2.68e+03   1.95e-03  
18     3.27e+03   2.55e+03   1.95e-03  
19     2.97e+03   2.43e+03   1.95e-03  
20     2.70e+03   2.32e+03   1.95e-03  
21     2.45e+03   2.21e+03   1.95e-03  
22     2.23e+03   2.11e+03   1.95e-03  
23     2.03e+03   2.01e+03   1.95e-03  
24     1.84e+03   1.91e+03   1.95e-03  
25     1.67e+03   1.82e+03   1.95e-03  
26     1.52e+03   1.74e+03   1.95e-03  
27     1.38e+03   1.66e+03   1.95e-03  
28     1.26e+03   1.58e+03   1.95e-03  
29     1.14e+03   1.51e+03   1.95e-03  
30     1.04e+03   1.43e+03   1.95e-03  
31     9.45e+02   1.37e+03   1.95e-03  
32     8.59e+02   1.30e+03   1.95e-03  
33     7.81e+02   1.24e+03   1.95e-03  
34     7.11e+02   1.18e+03   1.95e-03  
35     6.46e+02   1.13e+03   1.95e-03  
36     5.88e+02   1.08e+03   1.95e-03  
37     5.35e+02   1.03e+03   1.95e-03  
38     4.87e+02   9.77e+02   1.95e-03  
39     4.43e+02   9.31e+02   1.95e-03  
40     4.04e+02   8.88e+02   1.95e-03  
41     3.67e+02   8.46e+02   1.95e-03  
42     3.35e+02   8.06e+02   1.95e-03  
43     3.05e+02   7.69e+02   1.95e-03  
44     2.78e+02   7.33e+02   1.95e-03  
45     2.53e+02   6.98e+02   1.95e-03  
46     2.31e+02   6.65e+02   1.95e-03  
47     2.10e+02   6.34e+02   1.95e-03  
48     1.92e+02   6.05e+02   1.95e-03  
49     1.75e+02   5.76e+02   1.95e-03  
50     1.60e+02   5.49e+02   1.95e-03  
51     1.46e+02   5.23e+02   1.95e-03  
52     1.34e+02   4.99e+02   1.95e-03  
53     1.22e+02   4.76e+02   1.95e-03  
54     1.12e+02   4.53e+02   1.95e-03  
55     1.02e+02   4.32e+02   1.95e-03  
56     9.38e+01   4.12e+02   1.95e-03  
57     8.60e+01   3.92e+02   1.95e-03  
58     7.89e+01   3.74e+02   1.95e-03  
59     7.24e+01   3.57e+02   1.95e-03  
60     6.66e+01   3.40e+02   1.95e-03  
61     6.13e+01   3.24e+02   1.95e-03  
62     5.64e+01   3.09e+02   1.95e-03  
63     5.20e+01   2.94e+02   1.95e-03  
64     4.80e+01   2.80e+02   1.95e-03  
65     4.44e+01   2.67e+02   1.95e-03  
66     4.11e+01   2.55e+02   1.95e-03  
67     3.81e+01   2.43e+02   1.95e-03  
68     3.53e+01   2.31e+02   1.95e-03  
69     3.29e+01   2.21e+02   1.95e-03  
70     3.06e+01   2.10e+02   1.95e-03  
71     2.85e+01   2.00e+02   1.95e-03  
72     2.67e+01   1.91e+02   1.95e-03  
73     2.50e+01   1.82e+02   1.95e-03  
74     2.34e+01   1.74e+02   1.95e-03  
75     2.20e+01   1.65e+02   1.95e-03  
76     2.07e+01   1.58e+02   1.95e-03  
77     1.95e+01   1.50e+02   1.95e-03  
78     1.85e+01   1.43e+02   1.95e-03  
79     1.75e+01   1.37e+02   1.95e-03  
