Iter   f          |gradf|    alpha     
185    2.85e+00   4.62e+00   1.85e-03  
186    2.84e+00   4.12e+00   1.25e-03  
187    2.82e+00   2.59e+00   1.49e-03  
188    2.81e+00   2.49e+00   2.76e-03  
189    2.80e+00   2.55e+00   5.30e-03  
190    2.77e+00   3.95e+00   2.07e-03  
191    2.76e+00   4.14e+00   1.47e-03  
192    2.75e+00   2.90e+00   1.52e-03  
193    2.74e+00   2.56e+00   2.35e-03  
194    2.72e+00   2.66e+00   4.11e-03  
195    2.71e+00   4.24e+00   2.61e-03  
196    2.70e+00   6.10e+00   6.02e-04  
197    2.68e+00   3.27e+00   8.98e-04  
198    2.68e+00   2.41e+00   1.42e-03  
199    2.67e+00   2.39e+00   2.82e-03  
200    2.65e+00   2.39e+00   5.62e-03  
201    2.62e+00   2.51e+00   1.10e-02  
202    2.59e+00   8.45e+00   1.16e-03  
203    2.55e+00   2.68e+00   1.08e-03  
204    2.55e+00   2.34e+00   1.88e-03  
205    2.53e+00   2.34e+00   3.75e-03  
206    2.51e+00   2.34e+00   7.46e-03  
207    2.48e+00   2.80e+00   3.56e-03  
208    2.46e+00   4.67e+00   1.53e-03  
209    2.45e+00   3.14e+00   1.29e-03  
210    2.44e+00   2.38e+00   1.81e-03  
211    2.43e+00   2.34e+00   3.39e-03  
212    2.41e+00   2.57e+00   6.25e-03  
213    2.40e+00   6.63e+00   2.07e-03  
214    2.39e+00   7.07e+00   3.48e-04  
215    2.38e+00   4.92e+00   5.87e-04  
216    2.37e+00   2.89e+00   9.02e-04  
217    2.36e+00   2.27e+00   1.49e-03  
218    2.35e+00   2.26e+00   2.96e-03  
219    2.34e+00   2.26e+00   5.90e-03  
220    2.31e+00   2.38e+00   1.16e-02  
221    2.29e+00   8.99e+00   1.75e-03  
222    2.26e+00   6.89e+00   6.23e-04  
223    2.24e+00   3.30e+00   8.98e-04  
224    2.23e+00   2.22e+00   1.35e-03  
225    2.23e+00   2.20e+00   2.67e-03  
226    2.22e+00   2.20e+00   5.33e-03  
227    2.19e+00   2.27e+00   1.05e-02  
228    2.16e+00   6.39e+00   1.54e-03  
229    2.14e+00   3.91e+00   9.77e-04  
230    2.13e+00   2.16e+00   1.29e-03  
231    2.12e+00   2.15e+00   2.57e-03  
232    2.11e+00   2.15e+00   5.14e-03  
233    2.09e+00   2.14e+00   1.02e-02  
234    2.04e+00   2.49e+00   4.98e-03  
235    2.03e+00   5.65e+00   1.51e-03  
236    2.01e+00   3.38e+00   1.06e-03  
237    2.01e+00   2.10e+00   1.43e-03  
238    2.00e+00   2.10e+00   2.84e-03  
239    1.99e+00   2.09e+00   5.67e-03  
