Iter   f          |gradf|    alpha     
-------------------------------------
1      4.83e+04   2.17e+04   1.00e+00  
2      2.22e+04   4.48e+03   1.00e+00  
3      6.89e+03   2.06e+03   1.00e+00  
4      1.94e+03   8.74e+02   1.00e+00  
5      1.18e+03   7.05e+02   1.00e+00  
6      3.95e+02   4.57e+02   1.00e+00  
7      2.36e+02   3.30e+02   1.00e+00  
8      1.14e+02   2.02e+02   1.00e+00  
9      7.66e+01   1.66e+02   1.00e+00  
10     4.44e+01   1.43e+02   1.00e+00  
11     3.04e+01   1.22e+02   1.00e+00  
12     1.94e+01   8.95e+01   1.00e+00  
13     1.48e+01   6.07e+01   1.00e+00  
14     1.20e+01   3.15e+01   1.00e+00  
15     1.11e+01   1.66e+01   1.00e+00  
16     1.07e+01   8.91e+00   1.00e+00  
17     1.06e+01   6.14e+00   1.00e+00  
18     1.06e+01   5.34e+00   1.00e+00  
19     1.05e+01   6.07e+00   1.00e+00  
20     1.05e+01   8.05e+00   1.00e+00  
21     1.05e+01   1.04e+01   1.00e+00  
22     1.04e+01   1.33e+01   1.00e+00  
23     1.04e+01   1.60e+01   1.00e+00  
24     1.03e+01   1.90e+01   1.00e+00  
25     1.03e+01   2.18e+01   1.00e+00  
26     1.03e+01   2.47e+01   1.00e+00  
27     1.02e+01   2.75e+01   1.00e+00  
28     1.02e+01   3.05e+01   1.00e+00  
29     1.02e+01   3.32e+01   1.00e+00  
30     1.01e+01   3.60e+01   1.00e+00  
31     1.01e+01   3.87e+01   1.00e+00  
32     1.01e+01   4.14e+01   1.00e+00  
33     1.00e+01   4.40e+01   1.00e+00  
34     9.99e+00   4.66e+01   1.00e+00  
35     9.95e+00   4.91e+01   1.00e+00  
36     9.92e+00   5.16e+01   1.00e+00  
37     9.88e+00   5.39e+01   1.00e+00  
38     9.85e+00   5.63e+01   1.00e+00  
39     9.81e+00   5.85e+01   1.00e+00  
40     9.78e+00   6.07e+01   1.00e+00  
41     9.74e+00   6.28e+01   1.00e+00  
42     9.71e+00   6.49e+01   1.00e+00  
43     9.68e+00   6.67e+01   1.00e+00  
44     9.64e+00   6.87e+01   1.00e+00  
45     9.61e+00   7.04e+01   1.00e+00  
46     9.57e+00   7.21e+01   1.00e+00  
47     9.54e+00   7.37e+01   1.00e+00  
48     9.50e+00   7.53e+01   1.00e+00  
49     9.47e+00   7.66e+01   1.00e+00  
50     9.44e+00   7.80e+01   1.00e+00  
51     9.40e+00   7.92e+01   1.00e+00  
52     9.37e+00   8.04e+01   1.00e+00  
53     9.34e+00   8.14e+01   1.00e+00  
54     9.30e+00   8.23e+01   1.00e+00  
55     9.27e+00   8.32e+01   1.00e+00  
56     9.23e+00   8.39e+01   1.00e+00  
57     9.20e+00   8.45e+01   1.00e+00  
58     9.17e+00   8.51e+01   1.00e+00  
59     9.14e+00   8.55e+01   1.00e+00  
60     9.10e+00   8.59e+01   1.00e+00  
61     9.07e+00   8.61e+01   1.00e+00  
62     9.04e+00   8.62e+01   1.00e+00  
63     9.00e+00   8.63e+01   1.00e+00  
64     8.97e+00   8.62e+01   1.00e+00  
65     8.94e+00   8.60e+01   1.00e+00  
66     8.91e+00   8.57e+01   1.00e+00  
67     8.87e+00   8.54e+01   1.00e+00  
68     8.84e+00   8.49e+01   1.00e+00  
69     8.81e+00   8.43e+01   1.00e+00  
70     8.78e+00   8.36e+01   1.00e+00  
71     8.74e+00   8.29e+01   1.00e+00  
72     8.71e+00   8.20e+01   1.00e+00  
73     8.68e+00   8.10e+01   1.00e+00  
